ID_CRIPTO,Soma de NR_POSICAO_RANK,DS_SIGLA_ATIVO,NM_ATIVO,Soma de QT_EM_CIRCULACAO,Soma de QT_MAXIMA_EMISSAO,Soma de VL_CAPITALIZACAO_MERCADO,Soma de VL_VOLUME_24H,Soma de VL_PRECO_ATUAL,Soma de PC_VARIACAO_24H,Soma de VL_PRECO_MEDIO_24H,LINK_EXPLORADOR,DT_CONSULTA_CRYPTO,ID_EXCHANGE,ID_ATIVO_BASE,ID_ATIVO_COTACAO,SIGLA_ATIVO_BASE,SIGLA_ATIVO_COTACAO,Soma de VL_PRECO_MERCADO,Soma de VL_VOLUME_24H_MERCADO,Soma de PC_VOLUME_MERCADO,DT_CONSULTA_MARKET,Soma de BTC_PRECO,BTC_DATA_HORA,Soma de ETH_PRECO,ETH_DATA_HORA,Soma de BNB_PRECO,BNB_DATA_HORA
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,Max,ethereum,new-taiwan-dollar,ETH,TWD,"$1824,93","$1216999,56","0,03%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,Max,ethereum,tether,ETH,USDT,"$1817,31","$1756625,69","0,04%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,MEXC,ethereum,tether,ETH,USDT,"$1807,49","$55236482,71","1,33%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,MEXC,ethereum,usd-coin,ETH,USDC,"$1797,72","$12920727,23","0,31%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,OKX,ethereum,bitcoin,ETH,BTC,"$1807,24","$5555736,02","0,13%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,OKX,ethereum,euro,ETH,EUR,"$1811,64","$25029120,38","0,60%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,OKX,ethereum,tether,ETH,USDT,"$1804,20","$173591855,59","4,17%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,OKX,ethereum,united-states-dollar,ETH,USD,"$1802,06","$38333987,14","0,92%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,OKX,ethereum,usd-coin,ETH,USDC,"$1803,09","$21243621,46","0,51%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,OKX,solana,ethereum,SOL,ETH,"$1815,59","$796617,21","0,02%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,Omgfin,unus-sed-leo,ethereum,LEO,ETH,"$1845,70","$826988,70","0,02%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,PIONEX,ethereum,bitcoin,ETH,BTC,"$1807,65","$1955581,49","0,05%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,PIONEX,ethereum,tether,ETH,USDT,"$1806,08","$434683750,40","10,44%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219396905199,92","$4178443151,00","$1818,39","0,19%","$1822,76",https://etherscan.io/,2025-03-30 15:32:42,ProBit,ethereum,tether,ETH,USDT,"$1805,60","$26114187,07","0,63%",2025-03-30 15:15:04,,,"$1803,74",2025-03-30 15:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219405531470,47","$5482324549,62","$1818,50","-3,08%","$1864,19",https://etherscan.io/,2025-03-29 16:04:47,,,,,,,,,,,,"$1818,29",2025-03-29 16:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219417279577,68","$5490541246,90","$1818,60","-3,24%","$1858,02",https://etherscan.io/,2025-03-29 17:19:46,,,,,,,,,,,,"$1824,88",2025-03-29 17:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219439158501,68","$5481729937,84","$1818,78","-3,56%","$1854,63",https://etherscan.io/,2025-03-29 18:50:14,,,,,,,,,,,,"$1816,66",2025-03-29 18:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219499291928,24","$5435290385,77","$1819,28","-4,09%","$1850,75",https://etherscan.io/,2025-03-29 20:20:13,,,,,,,,,,,,"$1817,15",2025-03-29 20:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219511137173,18","$4183012865,60","$1819,34","0,23%","$1822,55",https://etherscan.io/,2025-03-30 16:32:42,,,,,,,,,,,,"$1822,03",2025-03-30 16:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219657131836,84","$5484513834,16","$1820,59","-3,34%","$1854,63",https://etherscan.io/,2025-03-29 19:05:13,,,,,,,,,,,,"$1818,42",2025-03-29 19:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219681077176,19","$5481975620,05","$1820,79","-3,32%","$1858,02",https://etherscan.io/,2025-03-29 17:49:48,,,,,,,,,,,,"$1824,88",2025-03-29 17:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219701582328,04","$5510399332,58","$1820,96","-3,32%","$1858,02",https://etherscan.io/,2025-03-29 17:35:09,,,,,,,,,,,,"$1824,88",2025-03-29 17:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219755494765,13","$5482012958,34","$1821,40","-3,33%","$1854,63",https://etherscan.io/,2025-03-29 18:34:47,,,,,,,,,,,,"$1816,66",2025-03-29 18:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$219778851655,77","$4140307349,91","$1821,56","0,14%","$1822,76",https://etherscan.io/,2025-03-30 16:02:41,,,,,,,,,,,,"$1822,03",2025-03-30 16:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219784354601,27","$5437599815,68","$1821,64","-3,83%","$1850,75",https://etherscan.io/,2025-03-29 20:35:11,,,,,,,,,,,,"$1817,15",2025-03-29 20:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219868087824,87","$5496174378,47","$1822,34","-3,31%","$1854,63",https://etherscan.io/,2025-03-29 18:20:11,,,,,,,,,,,,"$1816,66",2025-03-29 18:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$219973825241,61","$5441895337,58","$1823,21","-3,89%","$1850,75",https://etherscan.io/,2025-03-29 20:50:14,,,,,,,,,,,,"$1817,15",2025-03-29 20:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$220010247138,79","$5452208180,75","$1823,51","-4,17%","$1849,31",https://etherscan.io/,2025-03-29 21:34:46,,,,,,,,,,,,"$1827,24",2025-03-29 21:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$220169132006,93","$5501668692,77","$1824,83","-2,62%","$1858,02",https://etherscan.io/,2025-03-29 17:06:31,,,,,,,,,,,,"$1824,88",2025-03-29 17:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$220188693532,89","$4993496253,18","$1824,99","-2,28%","$1871,15",https://etherscan.io/,2025-03-29 14:19:36,,,,,,,,,,,,"$1824,35",2025-03-29 14:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$220297502610,51","$5482468545,03","$1825,89","-2,63%","$1864,19",https://etherscan.io/,2025-03-29 15:49:16,,,,,,,,,,,,"$1817,52",2025-03-29 15:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$220315687990,13","$5501487637,25","$1826,05","-4,15%","$1849,31",https://etherscan.io/,2025-03-29 22:03:52,,,,,,,,,,,,"$1825,99",2025-03-29 22:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$220484925958,44","$5460616531,53","$1827,45","-3,59%","$1850,75",https://etherscan.io/,2025-03-29 21:05:36,,,,,,,,,,,,"$1827,24",2025-03-29 21:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$220577771054,71","$5465747911,73","$1828,22","-3,83%","$1849,31",https://etherscan.io/,2025-03-29 21:19:45,,,,,,,,,,,,"$1827,24",2025-03-29 21:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$220761330658,43","$4341558851,93","$1829,70","-1,53%","$1829,67",https://etherscan.io/,2025-03-30 10:33:55,,,,,,,,,,,,"$1832,96",2025-03-30 10:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$221151634274,51","$4398326046,48","$1832,93","-1,01%","$1829,67",https://etherscan.io/,2025-03-30 10:18:35,,,,,,,,,,,,"$1832,96",2025-03-30 10:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$221151634274,51","$4398326046,48","$1832,93","-1,01%","$1829,67",https://etherscan.io/,2025-03-30 10:19:01,,,,,,,,,,,,"$1832,96",2025-03-30 10:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$221412623653,98","$5558588640,92","$1835,14","-3,80%","$1846,81",https://etherscan.io/,2025-03-29 22:20:36,,,,,,,,,,,,"$1825,99",2025-03-29 22:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$221418691859,30","$5557376513,38","$1835,15","-3,84%","$1846,81",https://etherscan.io/,2025-03-29 23:06:12,,,,,,,,,,,,"$1835,12",2025-03-29 23:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$221428343180,40","$5555852672,47","$1835,27","-3,73%","$1846,81",https://etherscan.io/,2025-03-29 22:49:24,,,,,,,,,,,,"$1825,99",2025-03-29 22:00:00,,
ethereum,2,ETH,Ethereum,"120651811,67",,"$221533191928,68","$5571349869,67","$1836,14","-3,56%","$1846,81",https://etherscan.io/,2025-03-29 22:36:18,,,,,,,,,,,,"$1825,99",2025-03-29 22:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$221701633040,75","$5566941066,53","$1837,49","-3,53%","$1844,66",https://etherscan.io/,2025-03-29 23:41:02,,,,,,,,,,,,"$1835,12",2025-03-29 23:00:00,,
ethereum,2,ETH,Ethereum,"120654453,55",,"$221922623714,18","$5561223074,90","$1839,32","-3,15%","$1844,66",https://etherscan.io/,2025-03-30 00:02:44,,,,,,,,,,,,"$1838,98",2025-03-30 00:00:00,,
bitcoin,1,BTC,Bitcoin,"19843684,00","21000000,00","$1625322423370,44","$7735117375,32","$81906,28","-2,23%","$83539,80",https://blockchain.info/,2025-03-29 14:24:18,,,,,,,,,,"$82254,34",2025-03-29 14:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19843684,00","21000000,00","$1627820358845,84","$7758390014,81","$82032,16","-2,20%","$83539,80",https://blockchain.info/,2025-03-29 14:32:45,,,,,,,,,,"$82254,34",2025-03-29 14:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,AscendEX (Bitmax),bitcoin,tether,BTC,USDT,"$81632,92","$467429101,11","8,70%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bibox,bitcoin,tether,BTC,USDT,"$81660,29","$3736712,28","0,07%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BigONE,bitcoin,tether,BTC,USDT,"$81867,25","$82074765,96","1,53%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bilaxy,bitcoin,tether,BTC,USDT,"$81726,14","$15847266,66","0,29%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,avalanche,bitcoin,AVAX,BTC,"$81753,86","$835969,34","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,binance-coin,bitcoin,BNB,BTC,"$81655,73","$5422411,03","0,10%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,bitcoin,brazilian-real,BTC,BRL,"$82353,80","$5500688,60","0,10%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,bitcoin,euro,BTC,EUR,"$81697,97","$9897304,75","0,18%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,bitcoin,tether,BTC,USDT,"$81591,81","$726645562,28","13,53%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,bitcoin,usd-coin,BTC,USDC,"$81592,00","$130527859,43","2,43%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,cardano,bitcoin,ADA,BTC,"$81781,82","$1821815,42","0,03%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,chainlink,bitcoin,LINK,BTC,"$82029,06","$799473,48","0,01%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,dogecoin,bitcoin,DOGE,BTC,"$81374,05","$2485078,08","0,05%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,eos,bitcoin,EOS,BTC,"$81648,98","$1009623,96","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,ethereum,bitcoin,ETH,BTC,"$81782,21","$51638699,50","0,96%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,litecoin,bitcoin,LTC,BTC,"$81782,94","$753558,45","0,01%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,maker,bitcoin,MKR,BTC,"$81727,89","$756205,17","0,01%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,neo,bitcoin,NEO,BTC,"$81666,75","$791361,95","0,01%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,solana,bitcoin,SOL,BTC,"$81686,85","$10565691,62","0,20%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,sui,bitcoin,SUI,BTC,"$81620,96","$2362413,00","0,04%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,tron,bitcoin,TRX,BTC,"$81751,07","$886867,50","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,wrapped-bitcoin,bitcoin,WBTC,BTC,"$81793,65","$5084217,35","0,09%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance,xrp,bitcoin,XRP,BTC,"$81641,96","$8301208,97","0,15%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Binance.US,bitcoin,tether,BTC,USDT,"$81639,90","$788654,50","0,01%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitbank,bitcoin,japanese-yen,BTC,JPY,"$81741,81","$11157258,07","0,21%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitfinex,bitcoin,tether,BTC,USDT,"$81592,51","$6175478,78","0,11%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitfinex,bitcoin,united-states-dollar,BTC,USD,"$81850,00","$52353677,58","0,97%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BITGET,bitcoin,tether,BTC,USDT,"$81618,10","$294416827,83","5,48%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BITGET,bitcoin,usd-coin,BTC,USDC,"$81625,35","$31394271,95","0,58%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BITGET,ethereum,bitcoin,ETH,BTC,"$81782,21","$845583,34","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitkub,bitcoin,thai-baht,BTC,THB,"$81528,77","$3345050,43","0,06%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BITMART,bitcoin,tether,BTC,USDT,"$81863,47","$164176405,48","3,06%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BITMART,bitmart-token,bitcoin,BMX,BTC,"$81812,93","$1179604,70","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BITMART,monero,bitcoin,XMR,BTC,"$81781,91","$1828737,84","0,03%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BITMART,solana,bitcoin,SOL,BTC,"$81535,70","$1166987,59","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitstamp,bitcoin,british-pound-sterling,BTC,GBP,"$81959,01","$1469257,43","0,03%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitstamp,bitcoin,euro,BTC,EUR,"$81889,99","$8248443,27","0,15%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitstamp,bitcoin,united-states-dollar,BTC,USD,"$81893,00","$56744759,56","1,06%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,Bitstamp,bitcoin,usd-coin,BTC,USDC,"$81900,00","$1140457,73","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BTCMarket,bitcoin,australian-dollar,BTC,AUD,"$81715,15","$1212597,35","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BTCTurk,bitcoin,tether,BTC,USDT,"$81581,52","$863973,70","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BTCTurk,bitcoin,turkish-lira,BTC,TRY,"$82715,66","$1178372,22","0,02%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BYBIT,bitcoin,tether,BTC,USDT,"$81622,91","$395112851,66","7,35%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BYBIT,bitcoin,usd-coin,BTC,USDC,"$81629,20","$20181668,97","0,38%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1630060501872,05","$5270965747,76","$82143,05","-0,50%","$82891,07",https://blockchain.info/,2025-03-30 19:02:54,BYBIT,ethereum,bitcoin,ETH,BTC,"$81782,21","$7638187,79","0,14%",2025-03-30 19:15:02,"$82227,83",2025-03-30 19:00:00,,,,
